time,open,high,low,close,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F4,F5,G100,G150,G200,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,Volume,Volume MA,MACD,Signal Line,Histogram,Cross,Main Line,Gobble Line
1733773500,7.852742750746174,7.965,7.81,7.885,7.908190530249908,7.816250137755157,7.756674310218346,7.737176082859573,7.676805209841018,7.699275007188891,7.821343995589721,7.982007881996154,7.998658893318055,8.058799922190833,8.10343404268969,8.105926003185868,8.108903639170594,8.160175372689777,8.136675588252071,8.045027024978419,7.982808303887404,7.760441776962084,7.633073805638621,7.541266485198537,7.498724318297572,7.452813602543696,7.683268763846654,7.707463587704848,7.754082479162687,7.688795736018124,7.655119855927328,7.662232107323446,7.584185033428579,7.5011378778389375,7.306792818324372,6.368855770347168,5.760817377298488,7.958869546027443,,,,,215683,502840.4,-0.011420368490917987,0.045041985171400595,-0.05646235366231858,,0.4680316219990758,0.20934214558339148
1733776200,7.868871375373087,7.9,7.81,7.842499999999999,8.000249676022227,7.954220103136068,7.877583317177508,7.817568151669327,7.789790801492098,7.730712620871219,7.7422713884507965,7.843707205643786,7.984034747999047,7.998817971588477,8.053477172539141,8.0948353454674,8.097797054942507,8.101142641802854,8.149513659578606,8.04032291312207,8.04412737848853,7.786226691073823,7.686581517813197,7.563172329537001,7.5210817908886884,7.470242300249953,7.655597614765066,7.706499324616136,7.751342212559961,7.701522772061447,7.663733868893878,7.663459551302824,7.6409847733494125,7.5225609411957075,7.342068722348797,6.391432484611371,5.784627175847462,7.942097143406146,,,,,244413,498652.95,-0.015225598621379177,0.022977981631071762,-0.038203580252450936,,0.49072580485004325,0.21949284632021632
1733841000,7.8556856876865435,8.24,7.635,7.82625,7.886541584731552,7.943395630376891,7.9316605970012235,7.879822884066029,7.831362838281765,7.805915932032007,7.752973901422697,7.760305162985893,7.848466581097977,7.9742854316723015,7.988611027328755,8.039565873555173,8.078812748487719,8.08270737849887,8.086835904664765,8.021394682083221,8.04986934729141,7.818449986397394,7.725868294329522,7.581927378725368,7.499006670041289,7.497120765246006,7.638132365676499,7.699933715636567,7.734382706099963,7.706455483733555,7.672081577041845,7.668172796926366,7.66760765236094,7.541432481438198,7.368644248533702,6.4165316258401965,5.807850696006569,7.9248188366525545,,,,,758095,516533.75,-0.019168277059574912,0.005530000536287321,-0.024698277595862232,,0.16726429124093165,0.011112825595921638
1733843700,7.840967843843272,7.97,7.73,7.80875,7.87367536595137,7.880108475341462,7.920155542235044,7.917164289238771,7.878593380443091,7.8384149262267,7.815595851163346,7.768061584488783,7.772901852204275,7.850987459583321,7.965139062061305,7.979033055547304,8.026805065277959,8.064160078306552,8.068771910995702,7.9941519243661645,8.06185979272812,7.847295572018774,7.757518330660687,7.606683454474348,7.536879840554843,7.510269733361366,7.567099312488582,7.739077394993749,7.72879725098872,7.713468300424214,7.685656543445301,7.671398057230904,7.672828010461914,7.560032948375048,7.390589388808022,6.443846416351296,5.831338589312739,7.907431316400921,,,,,255210,507399.05,-0.023244756845659964,-0.006036028048111813,-0.017208728797548152,,0.21714229975902338,0.07793972259607418
1733846400,7.824858921921636,7.824858921921636,7.575,7.6675,8.191431781534536,8.032553573742954,7.983882910739154,7.9879746020599285,7.972017787697917,7.9307331139583335,7.888845905556392,7.862575342459747,7.815102717493864,7.814754845137303,7.881936943397065,7.983996788684073,7.995371419084784,8.038564116439144,8.07264485852175,8.068765260419806,8.064778144419313,7.891377957595153,7.7832979867813945,7.64288975180892,7.566200568514979,7.531372287229417,7.503836561767906,7.740117909728889,7.727552728855569,7.7545702810984425,7.696625535093174,7.678086138232585,7.677270199930772,7.58315720836747,7.416880510086592,6.469355621554328,5.856515102185432,7.879118390681139,,,,,220387,441323.05,-0.03905487381158146,-0.014240426865405768,-0.02481444694617569,,0.2978339187857415,0.18337931952344053
1733849100,7.746179460960818,7.89,7.59,7.735,7.484863232781896,7.838147507158217,7.849990126755934,7.859127991249846,7.887352328204313,7.890825361878583,7.867037416647414,7.838348071459583,7.820607330273315,7.782078769022666,7.784764698559539,7.848847467512466,7.945601899768523,7.9589065486345785,8.001650724195326,8.074344773240133,8.013492085623598,7.966898974606886,7.778571855710975,7.6648586209593335,7.5797204677547345,7.537587119288247,7.492317123058297,7.700275727543128,7.721301183127884,7.763601754094227,7.70203284216387,7.66963438544464,7.675474473257618,7.60102766091612,7.434367622109736,6.490570994306902,5.878045497063479,7.858814652131001,,,,,133331,388319.85,-0.04315464440168082,-0.020076408611144556,-0.023078235790536264,,0.27448899014227995,0.13269685742426476
1733851800,7.7405897304804085,7.99,7.7405897304804085,7.92,7.233666048519041,7.359264640650469,7.636653687611825,7.695909107196718,7.734035602703678,7.778404614923438,7.796945459970077,7.787865995631369,7.771161180021742,7.761913202097887,7.7322230671587,7.7388398110561605,7.80152581989759,7.894749338964987,7.9105571819602085,8.045644145359875,7.979065451038392,7.992445415857721,7.778770821306661,7.692513278424508,7.582157137666631,7.542377172070188,7.494223509563927,7.662134113759951,7.708617499853641,7.75010602614165,7.703690294104264,7.668127727256992,7.667611083738173,7.646154263869095,7.447245885066568,6.508771306832874,5.8981913992148565,7.8574528653467945,,,,,256311,361859.9,-0.027654382415611245,-0.022462660626807168,-0.0051917217888040774,,0.2725018764844911,0.20418822338443768
1733854500,7.830294865240204,7.94,7.825,7.88375,8.01810816235595,7.625887105437496,7.57887914788563,7.732017306297856,7.760348918228557,7.781381029312392,7.812647978842368,7.824590797768313,7.813448458600765,7.795855878255162,7.78520365303044,7.756046825091803,7.7603219919253785,7.8169959872160435,7.902973260524385,8.005214158055715,7.969185529312289,8.0016159424476,7.810149833801847,7.730178372316902,7.601751994225721,7.525140894860016,7.5210505973353285,7.648317078389172,7.704581038912877,7.736237435537716,7.710048379366556,7.677598285866014,7.67359492170885,7.672759944909141,7.474778159914894,6.532286269945175,5.922145392089387,7.854933272383579,,,,,80979,345105.65,-0.019411471048412565,-0.02330307974061184,0.003891608692199275,-0.02330307974061184,0.28662279698251764,0.2147691621516943
1733857200,7.857022432620102,7.857022432620102,7.765,7.813750000000001,8.073194058694911,8.04565111052543,7.774989423189968,7.70245787558795,7.800252656777265,7.812489774972952,7.823068604938466,7.845216238823939,7.852213382315709,7.839423018610178,7.821068440113322,7.809202853502477,7.780442766138199,7.782669996694631,7.834075858647967,8.001642097441094,7.955372070848385,8.018258603402977,7.840575155555702,7.762860121425261,7.628191143619117,7.563217122177086,7.536631817308266,7.586528757845975,7.743783184361715,7.733901208545039,7.7192539241810865,7.692818800528549,7.678977739557163,7.679907157479434,7.492637096542426,6.556715345444572,5.950215707128612,7.847570950321458,,,,,73406,333820.35,-0.019734198258239743,-0.02422984121700643,0.004495642958766685,,0.3038809686638776,0.22770087278775322
1733859900,7.835386216310051,7.835386216310051,7.66,7.74,8.013440368851121,8.043317213773015,8.034914196633995,7.8346021596052555,7.764654374240583,7.83578394212291,7.8411970026698325,7.846865075427551,7.863907808826955,7.86833608096925,7.855242777722992,7.837099434174803,7.824913431606221,7.797085452046265,7.798054688171729,7.995647237451458,8.007943083183962,8.014757516056191,7.873274588544501,7.780967535213795,7.656419154301327,7.5860459490875405,7.552579749684979,7.525571379473964,7.742005330075944,7.730202846383065,7.755242553974587,7.700877337539888,7.683178387409529,7.682124876281316,7.515524195861546,6.581145230119623,5.974179928763013,7.834859380825317,,,,,124654,328860.1,-0.026536588297732422,-0.025909421195541366,-0.0006271671021910556,-0.025909421195541366,0.333403654850553,0.24982249969088616
